"BehaviorSpace results (NetLogo 3D 5.1.0)"
"/home/ec2-user/swarmSimRescue/rescueSwarm3D.nlogo3d"
"SwarmModSizeExperiment"
"09/14/2014 03:16:13:555 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","swarmBehaviour","swarmModificationSize","[step]","rescued","totalVictims"
"4897","false","1","8243","18","18"
"4862","false","1","20000","14","15"
"4883","false","1","20000","21","26"
"4888","false","1","10996","12","12"
"4867","false","1","20000","14","15"
"4900","false","1","8762","12","12"
"4902","false","1","10263","9","9"
"4885","false","1","20000","15","16"
"4907","false","1","6986","16","16"
"4825","false","1","16799","12","12"
"4873","false","1","15660","13","13"
"4917","false","1","2878","5","5"
"4910","false","1","7403","12","12"
"4876","false","1","20000","13","15"
"4887","false","1","20000","3","10"
"4884","false","1","17831","11","11"
"4914","false","1","6099","8","8"
"4911","false","1","8843","9","9"
"4892","false","1","20000","12","13"
"4864","false","1","20000","5","8"
"4886","false","1","20000","17","19"
"4877","false","1","20000","11","12"
"4898","false","1","20000","13","14"
"4916","false","1","7181","14","14"
"4895","false","1","20000","10","11"
"4913","false","1","11636","10","10"
"4904","false","1","10566","14","14"
"4921","false","1","5672","10","10"
"4919","false","1","8103","14","14"
"4906","false","1","20000","7","10"
"4903","false","1","20000","11","12"
"4896","false","1","20000","11","12"
"4889","false","1","14380","12","12"
"4879","false","1","20000","10","12"
"4908","false","1","8920","11","11"
"4923","false","1","9740","16","16"
"4899","false","1","20000","8","9"
"4936","false","1","5446","8","8"
"4909","false","1","9833","15","15"
"4890","false","1","20000","12","13"
"4918","false","1","9151","7","7"
"4928","false","1","11544","12","12"
"4931","false","1","9598","13","13"
"4905","false","1","15542","9","9"
"4937","false","1","6033","10","10"
"4933","false","1","9966","16","16"
"4927","false","1","13855","11","11"
"4915","false","1","15738","5","5"
"4938","false","1","7509","15","15"
"4932","false","1","8384","7","7"
"4925","false","1","12114","10","10"
"4912","false","1","20000","10","11"
"4948","false","1","9035","7","7"
"4929","false","1","20000","9","13"
"4942","false","1","7218","10","10"
"4924","false","1","20000","9","10"
"4953","false","1","5373","13","13"
"4930","false","1","12544","10","10"
"4955","false","1","5911","11","11"
"4935","false","1","20000","12","13"
"4954","false","1","10189","8","8"
"4959","false","1","5343","6","6"
"4950","false","1","12671","14","14"
"4922","false","1","20000","15","16"
"4966","false","1","3752","14","14"
"4947","false","1","12401","16","16"
"4957","false","1","10801","13","13"
"4939","false","1","20000","12","13"
"4920","false","1","13722","15","15"
"4946","false","1","20000","8","9"
"4961","false","1","9241","10","10"
"4941","false","1","20000","17","18"
"4973","false","1","6114","12","12"
"4971","false","1","7029","17","17"
"4944","false","1","10131","11","11"
"4943","false","1","20000","10","15"
"4926","false","1","20000","13","14"
"4976","false","1","7776","9","9"
"4968","false","1","8081","14","14"
"4958","false","1","10064","10","10"
"4956","false","1","11088","17","17"
"4952","false","1","15358","16","16"
"4974","false","1","10555","15","15"
"4975","false","1","10004","16","16"
"4986","false","1","4500","7","7"
"4951","false","1","17397","18","18"
"4949","false","1","16429","16","16"
"4963","false","1","20000","17","18"
"4964","false","1","20000","10","11"
"4940","false","1","20000","8","9"
"4960","false","1","20000","12","13"
"4967","false","1","20000","12","14"
"4969","false","1","11418","21","21"
"4970","false","1","20000","14","15"
"4993","false","1","6697","10","10"
"4934","false","1","20000","15","16"
"4965","false","1","20000","9","10"
"4978","false","1","20000","13","15"
"4992","false","1","8901","10","10"
"4991","false","1","7190","11","11"
"4977","false","1","13673","13","13"
"4962","false","1","19281","16","16"
"4987","false","1","9000","12","12"
"4983","false","1","16892","13","13"
"4982","false","1","16956","3","3"
"4998","false","1","11035","13","13"
"4999","false","1","8259","10","10"
"4984","false","1","20000","9","10"
"5008","false","1.2","6500","17","17"
"5006","false","1.2","5868","16","16"
"4985","false","1","13558","15","15"
"5001","false","1.2","8760","10","10"
"4996","false","1","9058","8","8"
"5011","false","1.2","7215","5","5"
"4980","false","1","14526","14","14"
"5009","false","1.2","7699","9","9"
"5000","false","1","12811","13","13"
"5005","false","1.2","8076","9","9"
"4990","false","1","15365","5","5"
"5015","false","1.2","5027","13","13"
"5002","false","1.2","20000","5","7"
"5023","false","1.2","3789","8","8"
"4989","false","1","20000","9","10"
"5016","false","1.2","7930","15","15"
"5014","false","1.2","8263","14","14"
"5027","false","1.2","5803","8","8"
"5024","false","1.2","6320","6","6"
"5007","false","1.2","9387","13","13"
"4972","false","1","20000","10","11"
"5018","false","1.2","10631","15","15"
"5035","false","1.2","4371","10","10"
"4995","false","1","15870","6","6"
"4981","false","1","18350","18","18"
"5026","false","1.2","8730","13","13"
"5034","false","1.2","3773","8","8"
"5020","false","1.2","7564","10","10"
"4994","false","1","20000","19","20"
"5019","false","1.2","13427","15","15"
"5037","false","1.2","4216","11","11"
"5010","false","1.2","20000","8","11"
"5041","false","1.2","3051","10","10"
"5012","false","1.2","20000","9","13"
"5004","false","1.2","20000","10","13"
"5036","false","1.2","6134","11","11"
"5021","false","1.2","7515","11","11"
"5032","false","1.2","10655","13","13"
"4997","false","1","20000","7","9"
"5028","false","1.2","13214","11","11"
"4988","false","1","20000","11","13"
"5050","false","1.2","4840","11","11"
"5022","false","1.2","20000","7","8"
"5049","false","1.2","7315","10","10"
"5033","false","1.2","8820","21","21"
"5025","false","1.2","20000","5","13"
"5046","false","1.2","6744","9","9"
"5048","false","1.2","6613","15","15"
"5003","false","1.2","20000","10","11"
"5051","false","1.2","6622","13","13"
"5038","false","1.2","10490","8","8"
"5017","false","1.2","15107","10","10"
"5042","false","1.2","10672","5","5"
"5045","false","1.2","9212","10","10"
"5062","false","1.2","3689","6","6"
"4979","false","1","14772","13","13"
"5061","false","1.2","5576","10","10"
"5054","false","1.2","8141","7","7"
"5031","false","1.2","20000","6","8"
"5065","false","1.2","6201","13","13"
"4945","false","1","20000","14","16"
"5029","false","1.2","20000","13","15"
"5053","false","1.2","10288","10","10"
"5040","false","1.2","16204","20","20"
"5013","false","1.2","20000","9","10"
"5066","false","1.2","8729","9","9"
"5044","false","1.2","12764","19","19"
"5070","false","1.2","7696","13","13"
"5043","false","1.2","20000","12","13"
"5030","false","1.2","16437","14","14"
"5074","false","1.2","4367","12","12"
"5071","false","1.2","8938","12","12"
"5067","false","1.2","7416","18","18"
"5081","false","1.2","5134","13","13"
"5047","false","1.2","20000","14","15"
"5085","false","1.2","7345","16","16"
"5069","false","1.2","13296","18","18"
"5072","false","1.2","10061","9","9"
"5064","false","1.2","12992","6","6"
"5052","false","1.2","19065","23","23"
"5058","false","1.2","20000","13","15"
"5086","false","1.2","7459","12","12"
"5076","false","1.2","16567","10","10"
"5055","false","1.2","12805","14","14"
"5056","false","1.2","20000","10","11"
"5075","false","1.2","14429","7","7"
"5060","false","1.2","12012","19","19"
"5068","false","1.2","20000","14","15"
"5098","false","1.2","6868","13","13"
"5073","false","1.2","20000","15","16"
"5039","false","1.2","18707","11","11"
"5103","false","1.2","5036","14","14"
"5090","false","1.2","13813","11","11"
"5082","false","1.2","15454","15","15"
"5084","false","1.2","20000","13","14"
"5087","false","1.2","14373","17","17"
"5063","false","1.2","20000","11","13"
"5091","false","1.2","6958","10","10"
"5089","false","1.2","8599","16","16"
"5092","false","1.2","10592","11","11"
"5095","false","1.2","8538","13","13"
"5104","false","1.2","6489","13","13"
"5097","false","1.2","9472","17","17"
"5078","false","1.2","20000","7","8"
"5059","false","1.2","20000","12","13"
"5080","false","1.2","20000","12","13"
"5101","false","1.2","7217","15","15"
"5057","false","1.2","20000","10","13"
"5108","false","1.2","7049","8","8"
"5111","false","1.2","5218","12","12"
"5106","false","1.2","10939","13","13"
"5113","false","1.2","8864","7","7"
"5094","false","1.2","20000","12","13"
"5100","false","1.2","20000","15","17"
"5105","false","1.2","13594","12","12"
"5093","false","1.2","18718","14","14"
"5096","false","1.2","20000","11","13"
"5125","false","1.2","7347","17","17"
"5117","false","1.2","6047","12","12"
"5115","false","1.2","11321","11","11"
"5120","false","1.2","13817","22","22"
"5121","false","1.2","11828","12","12"
"5134","false","1.2","4940","11","11"
"5107","false","1.2","11323","12","12"
"5079","false","1.2","20000","13","14"
"5109","false","1.2","20000","14","15"
"5123","false","1.2","13583","18","18"
"5126","false","1.2","5029","13","13"
"5127","false","1.2","9577","5","5"
"5110","false","1.2","20000","7","17"
"5133","false","1.2","7475","9","9"
"5136","false","1.2","6239","8","8"
"5132","false","1.2","9179","13","13"
"5118","false","1.2","20000","12","15"
"5077","false","1.2","20000","12","13"
"5112","false","1.2","20000","11","12"
"5131","false","1.2","11861","13","13"
"5099","false","1.2","17442","14","14"
"5139","false","1.2","7209","17","17"
"5119","false","1.2","20000","4","9"
"5114","false","1.2","20000","13","14"
"5129","false","1.2","20000","16","17"
"5149","false","1.2","7354","15","15"
"5088","false","1.2","20000","10","11"
"5122","false","1.2","16232","17","17"
"5153","false","1.2","4386","11","11"
"5141","false","1.2","10093","10","10"
"5140","false","1.2","9395","10","10"
"5130","false","1.2","20000","8","12"
"5124","false","1.2","20000","7","15"
"5116","false","1.2","9441","7","7"
"5154","false","1.2","6844","10","10"
"5143","false","1.2","5493","13","13"
"5083","false","1.2","20000","2","3"
"5128","false","1.2","14241","12","12"
"5167","false","1.2","4285","14","14"
"5158","false","1.2","4795","7","7"
"5135","false","1.2","20000","13","14"
"5155","false","1.2","6980","15","15"
"5150","false","1.2","15513","10","10"
"5142","false","1.2","9213","9","9"
"5157","false","1.2","8316","14","14"
"5137","false","1.2","9864","10","10"
"5148","false","1.2","12906","11","11"
"5164","false","1.2","6147","15","15"
"5174","false","1.2","4154","15","15"
"5151","false","1.2","20000","9","10"
"5159","false","1.2","8825","14","14"
"5172","false","1.2","6833","9","9"
"5160","false","1.2","11206","13","13"
"5147","false","1.2","15741","12","12"
"5138","false","1.2","12837","21","21"
"5145","false","1.2","20000","7","9"
"5176","false","1.2","4669","13","13"
"5152","false","1.2","20000","12","13"
"5165","false","1.2","11700","6","6"
"5162","false","1.2","9902","8","8"
"5170","false","1.2","8163","7","7"
"5156","false","1.2","20000","7","10"
"5180","false","1.2","7889","12","12"
"5187","false","1.2","3660","11","11"
"5169","false","1.2","5524","13","13"
"5163","false","1.2","11122","15","15"
"5144","false","1.2","20000","11","12"
"5177","false","1.2","10092","12","12"
"5192","false","1.2","7547","15","15"
"5175","false","1.2","8752","17","17"
"5189","false","1.2","6819","7","7"
"5166","false","1.2","10640","7","7"
"5178","false","1.2","13525","11","11"
"5161","false","1.2","20000","18","19"
"5196","false","1.2","6695","15","15"
"5195","false","1.2","6907","11","11"
"5190","false","1.2","6564","11","11"
"5191","false","1.2","6698","9","9"
"5202","false","1.2","5350","9","9"
"5184","false","1.2","13995","13","13"
"5203","false","1.2","5614","12","12"
"5181","false","1.2","7060","8","8"
"5194","false","1.2","8075","13","13"
"5182","false","1.2","20000","7","9"
"5173","false","1.2","20000","16","17"
"5168","false","1.2","20000","10","14"
"5193","false","1.2","10694","11","11"
"5207","false","1.2","7366","7","7"
"5183","false","1.2","12737","17","17"
"5200","false","1.2","6283","9","9"
"5185","false","1.2","20000","15","16"
"5201","false","1.2","14725","13","13"
"5209","false","1.2","10086","14","14"
"5179","false","1.2","15982","13","13"
"5214","false","1.2","6149","10","10"
"5212","false","1.2","5548","9","9"
"5215","false","1.2","8170","17","17"
"5198","false","1.2","9550","7","7"
"5204","false","1.2","8963","11","11"
"5197","false","1.2","20000","14","15"
"5199","false","1.2","20000","10","11"
"5228","false","1.2","3706","6","6"
"5217","false","1.2","4980","13","13"
"5186","false","1.2","20000","11","12"
"5216","false","1.2","8508","11","11"
"5188","false","1.2","14457","17","17"
"5205","false","1.2","10933","15","15"
"5206","false","1.2","20000","6","15"
"5226","false","1.2","6842","18","18"
"5102","false","1.2","20000","5","6"
"5224","false","1.2","9397","11","11"
"5241","false","1.2","4273","14","14"
"5210","false","1.2","20000","12","16"
"5222","false","1.2","12650","10","10"
"5240","false","1.2","5791","8","8"
"5234","false","1.2","6211","8","8"
"5208","false","1.2","20000","10","12"
"5235","false","1.2","10074","10","10"
"5244","false","1.2","6408","11","11"
"5225","false","1.2","7969","15","15"
"5223","false","1.2","13562","13","13"
"5220","false","1.2","20000","15","16"
"5236","false","1.2","9138","6","6"
"5239","false","1.2","9357","14","14"
"5219","false","1.2","20000","14","16"
"5243","false","1.2","6387","4","4"
"5221","false","1.2","20000","5","13"
"5254","false","1.2","5354","10","10"
"5233","false","1.2","20000","8","9"
"5252","false","1.2","7919","9","9"
"5249","false","1.2","8887","12","12"
"5218","false","1.2","20000","13","14"
"5232","false","1.2","20000","10","12"
"5171","false","1.2","20000","20","24"
"5237","false","1.2","20000","18","21"
"5229","false","1.2","20000","12","13"
"5230","false","1.2","20000","12","13"
"5250","false","1.2","12927","7","7"
"5265","false","1.2","4901","16","16"
"5238","false","1.2","8997","9","9"
"5248","false","1.2","20000","2","15"
"5262","false","1.2","4812","6","6"
"5231","false","1.2","20000","10","11"
"5263","false","1.2","8326","9","9"
"5227","false","1.2","18490","15","15"
"5242","false","1.2","20000","8","9"
